Time_s,Force_N
0.001,0.0
0.002,55.80722433704608
0.003,51.32590274875766
0.004,47.14967207719715
0.005,43.26305202927753
0.006,39.650439669893366
0.007,36.296328807158034
0.008,33.18547132644278
0.009000000000000001,30.303004142794734
0.010000000000000002,27.634545530346443
0.011000000000000003,25.16626597958113
0.012000000000000004,22.88493805592907
0.013000000000000005,20.777969130954457
0.014000000000000005,18.833420327094146
0.015000000000000006,17.040014562388464
0.016000000000000007,15.38713619878553
0.017000000000000008,13.864824493023383
0.01800000000000001,12.463762822013368
0.01900000000000001,11.175265519960652
0.02000000000000001,9.9912641392574
0.02100000000000001,8.904295064746256
0.022000000000000013,7.907490730876646
0.023000000000000013,6.994577306206237
0.024000000000000014,6.1598827734953705
0.025000000000000015,5.398361085583438
0.026000000000000016,4.705640858866529
0.027000000000000017,4.078111272626091
0.028000000000000018,3.513063562962822
0.02900000000000002,3.0089121090556827
0.03000000000000002,2.565516647223191
0.03100000000000002,2.184589499745182
0.03200000000000002,1.8700272156834699
0.03300000000000002,1.6276372239303296
0.03400000000000002,1.463215924714335
0.035000000000000024,1.3783183495712126
0.036000000000000025,1.365926040687806
0.037000000000000026,1.4106879799967005
0.03800000000000003,1.4942208149860172
0.03900000000000003,1.600407744800353
0.04000000000000003,1.7174689450186422
0.04100000000000003,1.837632924546494
0.04200000000000003,1.9560664774224685
0.04300000000000003,2.069891474897834
0.04400000000000003,2.1774803204875184
0.04500000000000003,2.2779941914697246
0.046000000000000034,2.371089631718475
0.047000000000000035,2.456733180275052
0.048000000000000036,2.535083634776803
0.04900000000000004,2.606416571681216
0.05000000000000004,2.671073530812905
0.05100000000000004,2.7294401339638097
0.05200000000000004,2.781904783555262
0.05300000000000004,2.828867299793277
0.05400000000000004,2.8707108058217528
0.05500000000000004,2.9078196939764096
0.05600000000000004,2.9405475433908874
0.057000000000000044,2.9692366221565223
0.058000000000000045,2.9942083149411256
0.059000000000000045,3.0157642834153497
0.060000000000000046,3.0341866597621356
0.06100000000000005,3.049738552653319
0.06200000000000005,3.0626647561848643
0.06300000000000004,3.073192584384579
0.06400000000000004,3.081532776954877
0.06500000000000004,3.0878804375599036
0.06600000000000004,3.092415977926484
0.06700000000000005,3.0953060489186197
0.06800000000000005,3.0967044459635833
0.06900000000000005,3.0967529804474783
0.07000000000000005,3.09558231126283
0.07100000000000005,3.0933127345743205
0.07200000000000005,3.0900549289190598
0.07300000000000005,3.0859106566737116
0.07400000000000005,3.080973421688956
0.07500000000000005,3.075329084454824
0.07600000000000005,3.0690564363886983
0.07700000000000005,3.062227735030198
0.07800000000000006,3.0549092019042865
0.07900000000000006,3.047161485201067
0.08000000000000006,3.039040089438672
0.08100000000000006,3.0305957737844653
0.08200000000000006,3.0218749212457285
0.08300000000000006,3.012919880708348
0.08400000000000006,3.0037692832480327
0.08500000000000006,2.9944583351310934
0.08600000000000006,2.9850190883716103
0.08700000000000006,2.9754806910475153
0.08800000000000006,2.965869618478291
0.08900000000000007,2.956209886758607
0.09000000000000007,2.946523250082365
0.09100000000000007,2.9368293826116245
0.09200000000000007,2.927146046667503
0.09300000000000007,2.917489247698475
0.09400000000000007,2.907873377257106
0.09500000000000007,2.8983113450852582
0.09600000000000007,2.888814700658186
0.09700000000000007,2.8793937453543466
0.09800000000000007,2.8700576360393852
0.09900000000000007,2.860814480223968
