Time_s,Power_W
0.001,0.0
0.002,19.425383537834875
0.003,34.365416693816
0.004,45.604682242996894
0.005,53.80447739427742
0.006,59.52100208653437
0.007,63.22100805961569
0.008,65.29524009199923
0.009000000000000001,66.06996163176855
0.010000000000000002,65.81682195618154
0.011000000000000003,64.76129039715815
0.012000000000000004,63.08985488146279
0.013000000000000005,60.956156822159095
0.014000000000000005,58.486212022993755
0.015000000000000006,55.78284747952393
0.016000000000000007,52.9294665435555
0.017000000000000008,49.99323963197932
0.01800000000000001,47.02780428919088
0.01900000000000001,44.07554674890466
0.02000000000000001,41.16952699555865
0.02100000000000001,38.33510052221096
0.022000000000000013,35.5912823608111
0.023000000000000013,32.951892377112934
0.024000000000000014,30.42651514619716
0.025000000000000015,28.021302839240562
0.026000000000000016,25.739645354613966
0.027000000000000017,23.582728325248464
0.028000000000000018,21.549996549109878
0.02900000000000002,19.639537750129648
0.03000000000000002,17.848399321390815
0.03100000000000002,16.172848777190435
0.03200000000000002,14.608586999132617
0.03300000000000002,13.150921963253227
0.03400000000000002,11.794909445490692
0.035000000000000024,10.53546619136313
0.036000000000000025,9.36746017662997
0.037000000000000026,8.285781856674122
0.03800000000000003,7.285399684137455
0.03900000000000003,6.361402650657209
0.04000000000000003,5.509032165218737
0.04100000000000003,4.723705206740779
0.04200000000000003,4.001030371690298
0.04300000000000003,3.3368181700705986
0.04400000000000003,2.727086697559576
0.04500000000000003,2.168063621506505
0.046000000000000034,1.6561852585092784
0.047000000000000035,1.1880933868221097
0.048000000000000036,0.7606303238832762
0.04900000000000004,0.37083270456784084
0.05000000000000004,0.01592434712563443
0.05100000000000004,0.30669169299277527
0.05200000000000004,0.5994411573154856
0.05300000000000004,0.8645872136351056
0.05400000000000004,1.1042388524331992
0.05500000000000004,1.3203596206632984
0.05600000000000004,1.5147757658598495
0.057000000000000044,1.6891845272064816
0.058000000000000045,1.8451620304461671
0.059000000000000045,1.9841709137819612
0.060000000000000046,2.1075676343604552
0.06100000000000005,2.216609438402769
0.06200000000000005,2.312460985744365
0.06300000000000004,2.396200625656477
0.06400000000000004,2.4688263256389376
0.06500000000000004,2.5312612586350665
0.06600000000000004,2.584359056976508
0.06700000000000005,2.6289087435225476
0.06800000000000005,2.6656393519989083
0.06900000000000005,2.695224249618614
0.07000000000000005,2.718285175754957
0.07100000000000005,2.7353960107919275
0.07200000000000005,2.747086289408461
0.07300000000000005,2.7538444724811493
0.07400000000000005,2.7561209915432485
0.07500000000000005,2.7543310794209352
0.07600000000000005,2.7488574002077404
0.07700000000000005,2.7400524912742004
0.07800000000000006,2.728241029440665
0.07900000000000006,2.7137219329021383
0.08000000000000006,2.696770309909874
0.08100000000000006,2.6776392646101703
0.08200000000000006,2.6565615698962266
0.08300000000000006,2.6337512165218553
0.08400000000000006,2.6094048471954148
0.08500000000000006,2.5837030838257493
0.08600000000000006,2.5568117555616783
0.08700000000000006,2.528883034795838
0.08800000000000006,2.5000564878021647
0.08900000000000007,2.4704600462506487
0.09000000000000007,2.4402109054062135
0.09100000000000007,2.4094163544140463
0.09200000000000007,2.3781745437127118
0.09300000000000007,2.346575194233782
0.09400000000000007,2.3147002527458964
0.09500000000000007,2.2826244973615046
0.09600000000000007,2.2504160969460156
0.09700000000000007,2.2181371279027706
0.09800000000000007,2.1858440515368818
0.09900000000000007,2.1535881549746954
0.10000000000000007,2.1214159584021295
0.10100000000000008,2.089369591161286
0.10200000000000008,2.0574871390753797
0.10300000000000008,2.025802965178182
0.10400000000000008,1.9943480058771554
0.10500000000000008,1.963150044409275
0.10600000000000008,1.932233963321039
0.10700000000000008,1.901621977573984
0.10800000000000008,1.871333849743933
0.10900000000000008,1.8413870886803665
0.11000000000000008,1.8117971328940818
0.11100000000000008,1.782577519825237
0.11200000000000009,1.7537400420813953
0.11300000000000009,1.7252948916282052
0.11400000000000009,1.6972507928616178
0.11500000000000009,1.6696151254007876
0.11600000000000009,1.642394037393758
0.11700000000000009,1.6155925500569626
0.11800000000000009,1.5892146541133145
0.11900000000000009,1.5632633987565985
0.12000000000000009,1.5377409737017198
0.1210000000000001,1.5126487848539436
0.1220000000000001,1.4879875240879366
0.1230000000000001,1.4637572335737443
0.1240000000000001,1.4399573650817024
0.12500000000000008,1.416586834635896
0.12600000000000008,1.393644072875831
0.12700000000000009,1.37112707146016
0.12800000000000009,1.3490334258009005
0.1290000000000001,1.3273603744228584
0.1300000000000001,1.3061048351937148
0.1310000000000001,1.2852634386738686
0.1320000000000001,1.264832558797907
0.1330000000000001,1.2448083410934931
0.1340000000000001,1.225186728632328
0.1350000000000001,1.2059634858781523
0.1360000000000001,1.187134220593586
0.1370000000000001,1.1686944039616927
0.1380000000000001,1.1506393890518472
0.1390000000000001,1.1329644277577389
0.1400000000000001,1.115664686326153
0.1410000000000001,1.0987352595876159
0.1420000000000001,1.0821711839820818
0.1430000000000001,1.06596744947634
0.1440000000000001,1.0501190104599125
0.1450000000000001,1.0346207956925517
0.1460000000000001,1.0194677173868854
0.1470000000000001,1.0046546794778901
0.1480000000000001,0.9901765851589729
0.1490000000000001,0.9760283437291978
0.1500000000000001,0.9622048768095572
0.1510000000000001,0.9487011239793648
0.1520000000000001,0.9355120478763256
0.1530000000000001,0.922632638799965
0.1540000000000001,0.91005791886306
0.1550000000000001,0.8977829457207781
0.1560000000000001,0.8858028159162012
0.1570000000000001,0.8741126678670319
0.1580000000000001,0.8627076845287102
0.1590000000000001,0.8515830957548283
0.16000000000000011,0.8407341803789808
0.16100000000000012,0.8301562680467233
0.16200000000000012,0.8198447408096238
0.16300000000000012,0.8097950345057021
0.16400000000000012,0.8000026399445793
0.16500000000000012,0.7904631039113802
0.16600000000000012,0.7811720300044522
0.16700000000000012,0.7721250793194857
0.16800000000000012,0.7633179709996921
0.16900000000000012,0.7547464826558207
0.17000000000000012,0.7464064506691269
0.17100000000000012,0.7382937703918503
0.17200000000000013,0.7304043962493233
0.17300000000000013,0.7227343417523832
0.17400000000000013,0.7152796794341054
0.17500000000000013,0.7080365407104482
0.17600000000000013,0.7010011156773608
0.17700000000000013,0.6941696528445042
0.17800000000000013,0.6875384588211284
0.17900000000000013,0.6811038979488904
0.18000000000000013,0.6748623918905623
0.18100000000000013,0.6688104191845483
0.18200000000000013,0.6629445147577657
0.18300000000000013,0.657261269414575
0.18400000000000014,0.6517573292903123
0.18500000000000014,0.6464293952878399
0.18600000000000014,0.6412742224875533
0.18700000000000014,0.6362886195397015
0.18800000000000014,0.6314694480425472
0.18900000000000014,0.6268136219050117
0.19000000000000014,0.6223181066959665
0.19100000000000014,0.6179799189878644
0.19200000000000014,0.6137961256876496
