Time_s,Trans_Angle_deg
0.001,72.5423968762779
0.002,72.54834923866758
0.003,72.55978378210467
0.004,72.57626496815418
0.005,72.59738955775411
0.006,72.62278439417427
0.007,72.65210431075776
0.008,72.68503016100422
0.009000000000000001,72.72126696768971
0.010000000000000002,72.76054218708882
0.011000000000000003,72.80260408389628
0.012000000000000004,72.84722021211586
0.013000000000000005,72.89417599697137
0.014000000000000005,72.94327341277703
0.015000000000000006,72.99432975166769
0.016000000000000007,73.04717647811707
0.017000000000000008,73.10165816425045
0.01800000000000001,73.15763150107907
0.01900000000000001,73.2149643809329
0.02000000000000001,73.27353504654322
0.02100000000000001,73.33323130241624
0.022000000000000013,73.39394978433971
0.023000000000000013,73.45559528307194
0.024000000000000014,73.51808011847218
0.025000000000000015,73.58132356054062
0.026000000000000016,73.64525129404205
0.027000000000000017,73.70979492358934
0.028000000000000018,73.77489151625856
0.02900000000000002,73.8404831789943
0.03000000000000002,73.90651666824697
0.03100000000000002,73.97294302945234
0.03200000000000002,74.0397172641308
0.03300000000000002,74.10679802253482
0.03400000000000002,74.17414731992213
0.035000000000000024,74.24173027466725
0.036000000000000025,74.3095148665543
0.037000000000000026,74.37747171371373
0.03800000000000003,74.44557386677964
0.03900000000000003,74.51379661894877
0.04000000000000003,74.58211733072123
0.04100000000000003,74.65051526819404
0.04200000000000003,74.71897145386424
0.04300000000000003,74.78746852897648
0.04400000000000003,74.8559906265242
0.04500000000000003,74.92452325408118
0.046000000000000034,74.99305318570289
0.047000000000000035,75.0615683621962
0.048000000000000036,75.13005779910947
0.04900000000000004,75.19851150184492
0.05000000000000004,75.26692038730637
0.05100000000000004,75.33527621175479
0.05200000000000004,75.40357150402956
0.05300000000000004,75.47179950411063
0.05400000000000004,75.53995410626975
0.05500000000000004,75.60802980687306
0.05600000000000004,75.67602165597289
0.057000000000000044,75.7439252127681
0.058000000000000045,75.81173650448666
0.059000000000000045,75.87945198844963
0.060000000000000046,75.94706851707086
0.06100000000000005,76.01458330556554
0.06200000000000005,76.08199390215869
0.06300000000000004,76.14929816060018
0.06400000000000004,76.21649421480888
0.06500000000000004,76.28358045548153
0.06600000000000004,76.3505555085151
0.06700000000000005,76.4174182151027
0.06800000000000005,76.48416761337461
0.06900000000000005,76.5508029214657
0.07000000000000005,76.61732352189877
0.07100000000000005,76.68372894718377
0.07200000000000005,76.75001886653894
0.07300000000000005,76.81619307364765
0.07400000000000005,76.8822514753719
0.07500000000000005,76.94819408134897
0.07600000000000005,77.01402099440324
0.07700000000000005,77.07973240171123
0.07800000000000006,77.14532856666183
0.07900000000000006,77.21080982135852
0.08000000000000006,77.27617655971463
0.08100000000000006,77.34142923109604
0.08200000000000006,77.40656833446951
0.08300000000000006,77.47159441301827
0.08400000000000006,77.53650804918841
0.08500000000000006,77.60130986013395
0.08600000000000006,77.66600049352948
0.08700000000000006,77.73058062372257
0.08800000000000006,77.79505094819999
0.08900000000000007,77.85941218434327
0.09000000000000007,77.92366506645207
0.09100000000000007,77.98781034301459
0.09200000000000007,78.05184877420577
0.09300000000000007,78.11578112959648
0.09400000000000007,78.17960818605677
0.09500000000000007,78.24333072583894
0.09600000000000007,78.30694953482622
0.09700000000000007,78.37046540093431
0.09800000000000007,78.43387911265418
0.09900000000000007,78.49719145772528
0.10000000000000007,78.5604032219287
0.10100000000000008,78.62351518799147
0.10200000000000008,78.68652813459302
0.10300000000000008,78.74944283546613
0.10400000000000008,78.81226005858477
0.10500000000000008,78.87498056543224
0.10600000000000008,78.93760511034327
0.10700000000000008,79.0001344399141
0.10800000000000008,79.06256929247554
0.10900000000000008,79.12491039762357
0.11000000000000008,79.18715847580353
0.11100000000000008,79.24931423794291
0.11200000000000009,79.31137838512934
0.11300000000000009,79.37335160833015
0.11400000000000009,79.43523458814981
0.11500000000000009,79.49702799462246
0.11600000000000009,79.55873248703642
0.11700000000000009,79.62034871378864
0.11800000000000009,79.68187731226543
0.11900000000000009,79.74331890874866
0.12000000000000009,79.80467411834428
0.1210000000000001,79.86594354493167
0.1220000000000001,79.927127781132
0.1230000000000001,79.98822740829385
0.1240000000000001,80.04924299649474
0.12500000000000008,80.11017510455687
0.12600000000000008,80.17102428007625
0.12700000000000009,80.23179105946336
0.12800000000000009,80.29247596799493
0.1290000000000001,80.35307951987531
0.1300000000000001,80.4136022183067
0.1310000000000001,80.47404455556737
0.1320000000000001,80.53440701309698
0.1330000000000001,80.59469006158834
0.1340000000000001,80.65489416108498
0.1350000000000001,80.71501976108365
0.1360000000000001,80.7750673006415
0.1370000000000001,80.83503720848707
0.1380000000000001,80.89492990313505
0.1390000000000001,80.95474579300372
0.1400000000000001,81.01448527653545
0.1410000000000001,81.0741487423189
0.1420000000000001,81.13373656921371
0.1430000000000001,81.19324912647627
0.1440000000000001,81.25268677388702
0.1450000000000001,81.31204986187862
0.1460000000000001,81.37133873166505
0.1470000000000001,81.43055371537096
0.1480000000000001,81.48969513616163
0.1490000000000001,81.54876330837273
0.1500000000000001,81.60775853764042
0.1510000000000001,81.66668112103079
0.1520000000000001,81.72553134716931
0.1530000000000001,81.78430949636964
0.1540000000000001,81.84301584076184
0.1550000000000001,81.9016506444198
0.1560000000000001,81.96021416348799
0.1570000000000001,82.01870664630734
0.1580000000000001,82.07712833353979
0.1590000000000001,82.13547945829237
0.16000000000000011,82.1937602462395
0.16100000000000012,82.25197091574476
0.16200000000000012,82.31011167798087
0.16300000000000012,82.36818273704885
0.16400000000000012,82.42618429009562
0.16500000000000012,82.48411652743023
0.16600000000000012,82.54197963263906
