Time_s,Force_X_N
0.001,0.0
0.002,-245.47346941214485
0.003,-226.11913515869705
0.004,-208.24553395100813
0.005,-191.7422233308315
0.006,-176.50653378937844
0.007,-162.44310033455895
0.008,-149.46341003983068
0.009000000000000001,-137.48536642940905
0.010000000000000002,-126.43287209874887
0.011000000000000003,-116.23543043593534
0.012000000000000004,-106.82776695369161
0.013000000000000005,-98.14947044005423
0.014000000000000005,-90.14465388431178
0.015000000000000006,-82.76163492885514
0.016000000000000007,-75.95263543219534
0.017000000000000008,-69.67349959856833
0.01800000000000001,-63.88343003074724
0.01900000000000001,-58.54474099023715
0.02000000000000001,-53.62262809908339
0.02100000000000001,-49.08495368635948
0.022000000000000013,-44.902046966701896
0.023000000000000013,-41.046518235311495
0.024000000000000014,-37.49308627101103
0.025000000000000015,-34.21841815422581
0.026000000000000016,-31.20098072822254
0.027000000000000017,-28.420902958148943
0.028000000000000018,-25.859848471966007
0.02900000000000002,-23.500897599306512
0.03000000000000002,-21.32843825767943
0.03100000000000002,-19.32806506947556
0.03200000000000002,-17.486486127586637
0.03300000000000002,-15.791436861346547
0.03400000000000002,-14.231600487843817
0.035000000000000024,-12.7965345660429
0.036000000000000025,-11.476603202416289
0.037000000000000026,-10.262914486743778
0.03800000000000003,-9.147262765408515
0.03900000000000003,-8.12207538665434
0.04000000000000003,-7.180363578040514
0.04100000000000003,-6.315677140590481
0.04200000000000003,-5.522062666968137
0.04300000000000003,-4.794025012436206
0.04400000000000003,-4.126491767418282
0.04500000000000003,-3.5147804991921454
0.046000000000000034,-2.9545685477605663
0.047000000000000035,-2.441865177168938
0.048000000000000036,-1.9729858987061144
0.04900000000000004,-1.5445287964599905
0.05000000000000004,-1.1533526515638748
0.05100000000000004,-0.796557086271026
0.05200000000000004,-0.47146338605549487
0.05300000000000004,-0.17559812245008866
0.05400000000000004,0.09332324881795467
0.05500000000000004,0.3374102373668269
0.05600000000000004,0.5586116368236861
0.057000000000000044,0.7587271721694502
0.058000000000000045,0.9394192357179042
0.059000000000000045,1.10222336267089
0.060000000000000046,1.2485579475465332
0.06100000000000005,1.3797332082404212
0.06200000000000005,1.4969594565904314
0.06300000000000004,1.6013547297006043
0.06400000000000004,1.693951831993804
0.06500000000000004,1.7757048340213104
0.06600000000000004,1.8474950704438848
0.06700000000000005,1.9101366762335643
0.06800000000000005,1.9643816970962307
0.06900000000000005,2.0109248072512353
0.07000000000000005,2.0504076651301375
0.07100000000000005,2.0834229351068276
0.07200000000000005,2.110518001219209
0.07300000000000005,2.132198396742288
0.07400000000000005,2.1489309716501594
0.07500000000000005,2.161146818240145
0.07600000000000005,2.1692439736300866
0.07700000000000005,2.173589916343755
0.07800000000000006,2.174523872896014
0.07900000000000006,2.1723589489978923
0.08000000000000006,2.1673840988890096
0.08100000000000006,2.1598659452593796
0.08200000000000006,2.150050461212518
0.08300000000000006,2.1381645248749144
0.08400000000000006,2.124417356405453
0.08500000000000006,2.109001846397961
0.08600000000000006,2.0920957840064625
0.08700000000000006,2.0738629924229026
0.08800000000000006,2.054454378801367
0.08900000000000007,2.0340089051338186
0.09000000000000007,2.0126544860970546
0.09100000000000007,1.9905088194377467
0.09200000000000007,1.967680153996534
0.09300000000000007,1.9442680001287487
0.09400000000000007,1.920363786867019
0.09500000000000007,1.8960514698680382
0.09600000000000007,1.8714080938695474
0.09700000000000007,1.846504313081419
0.09800000000000007,1.8214048726975898
0.09900000000000007,1.796169054458461
0.10000000000000007,1.7708510889607285
0.10100000000000008,1.745500537233723
0.10200000000000008,1.7201626438736708
0.10300000000000008,1.694878663888362
0.10400000000000008,1.6696861652100659
0.10500000000000008,1.6446193087099514
0.10600000000000008,1.6197091073938104
0.10700000000000008,1.594983666333617
0.10800000000000008,1.5704684047807125
0.10900000000000008,1.5461862617878297
0.11000000000000008,1.522157886562688
0.11100000000000008,1.4984018147072848
0.11200000000000009,1.4749346313722762
0.11300000000000009,1.4517711223203413
0.11400000000000009,1.4289244137817043
0.11500000000000009,1.406406101942936
0.11600000000000009,1.3842263728292252
0.11700000000000009,1.3623941133041932
0.11800000000000009,1.340917013836601
0.11900000000000009,1.3198016636390786
0.12000000000000009,1.299053638760062
0.1210000000000001,1.2786775836277406
0.1220000000000001,1.2586772865444338
0.1230000000000001,1.2390557495770602
0.1240000000000001,1.2198152532438562
0.12500000000000008,1.2009574164007724
0.12600000000000008,1.1824832516621098
0.12700000000000009,1.164393216695762
0.12800000000000009,1.146687261692572
0.1290000000000001,1.1293648732897468
0.1300000000000001,1.112425115212921
0.1310000000000001,1.0958666658701062
0.1320000000000001,1.0796878531341525
0.1330000000000001,1.0638866865038574
0.1340000000000001,1.0484608868480707
0.1350000000000001,1.033407913905978
0.1360000000000001,1.0187249917082937
0.1370000000000001,1.0044091320673485
0.1380000000000001,0.9904571562849901
0.1390000000000001,0.9768657152072681
0.1400000000000001,0.9636313077376403
0.1410000000000001,0.9507502979337386
0.1420000000000001,0.9382189307872825
0.1430000000000001,0.9260333467778722
0.1440000000000001,0.9141895952989915
0.1450000000000001,0.9026836470324545
0.1460000000000001,0.8915114053501277
0.1470000000000001,0.880668716819843
0.1480000000000001,0.8701513808657377
0.1490000000000001,0.8599551586669882
0.1500000000000001,0.8500757813301625
0.1510000000000001,0.8405089574000566
0.1520000000000001,0.8312503797550398
0.1530000000000001,0.8222957319326484
0.1540000000000001,0.8136406939237154
0.1550000000000001,0.8052809474801875
0.1560000000000001,0.7972121809657767
0.1570000000000001,0.7894300937908543
0.1580000000000001,0.7819304004529004
0.1590000000000001,0.7747088342214071
0.16000000000000011,0.7677611504870553
0.16100000000000012,0.7610831298006189
0.16200000000000012,0.7546705806297094
0.16300000000000012,0.7485193418476441
0.16400000000000012,0.7426252849780006
0.16500000000000012,0.7369843162144638
0.16600000000000012,0.7315923782308494
0.16700000000000012,0.7264454517972593
0.16800000000000012,0.7215395572132418
0.16900000000000012,0.7168707555842768
0.17000000000000012,0.7124351499382028
0.17100000000000012,0.7082288862023209
0.17200000000000013,0.7042481540523436
0.17300000000000013,0.7004891876397358
0.17400000000000013,0.6969482662068512
0.17500000000000013,0.6936217146024257
0.17600000000000013,0.690505903702773
0.17700000000000013,0.687597250744905
0.17800000000000013,0.6848922195791963
0.17900000000000013,0.6823873208528493
0.18000000000000013,0.680079112122198
0.18100000000000013,0.6779641979030773
0.18200000000000013,0.6760392296682349
0.18300000000000013,0.6743009057876743
0.18400000000000014,0.6727459714277775
0.18500000000000014,0.6713712183988753
0.18600000000000014,0.6701734849721301
0.18700000000000014,0.6691496556525721
0.18800000000000014,0.6682966609237221
0.18900000000000014,0.6676114769606148
0.19000000000000014,0.6670911253173544
0.19100000000000014,0.6667326725866233
0.19200000000000014,0.6665332300416886
0.19300000000000014,0.6664899532547526
0.19400000000000014,0.6666000417005896
0.19500000000000015,0.6668607383397305
0.19600000000000015,0.6672693291936512
0.19700000000000015,0.6678231429024613
0.19800000000000015,0.6685195502719666
0.19900000000000015,0.6693559638154342
0.20000000000000015,0.6703298372811838
0.20100000000000015,0.6714386651761078
0.20200000000000015,0.672679982283837
0.20300000000000015,0.6740513631757225
0.20400000000000015,0.6755504217200274
0.20500000000000015,0.6771748105831149
0.20600000000000016,0.6789222207362253
0.20700000000000016,0.6807903809526289
0.20800000000000016,0.6827770573073044
0.20900000000000016,0.684880052675781
0.21000000000000016,0.687097206235359
0.21100000000000016,0.689426392961481
0.21200000000000016,0.6918655231296289
0.21300000000000016,0.6944125418204635
0.21400000000000016,0.6970654284173434
0.21500000000000016,0.6998221961181165
0.21600000000000016,0.7026808914459384
0.21700000000000016,0.7056395937556875
0.21800000000000017,0.7086964147533432
0.21900000000000017,0.7118494980120285
0.22000000000000017,0.715097018499999
0.22100000000000017,0.7184371821005222
0.22200000000000017,0.7218682251455688
0.22300000000000017,0.725388413952065
0.22400000000000017,0.7289960443591965
0.22500000000000017,0.7326894412718975
0.22600000000000017,0.7364669582099489
0.22700000000000017,0.7403269768636364
0.22800000000000017,0.744267906647277
0.22900000000000018,0.7482881842651541
0.23000000000000018,0.7523862732793029
0.23100000000000018,0.7565606636815825
0.23200000000000018,0.76080987147174
0.23300000000000018,0.7651324382414826
0.23400000000000018,0.7695269307638996
0.23500000000000018,0.7739919405844264
0.23600000000000018,0.7785260836195214
0.23700000000000018,0.7831279997660447
0.23800000000000018,0.7877963525023314
0.23900000000000018,0.792529828506389
0.24000000000000019,0.7973271372795819
0.2410000000000002,0.8021870107637531
0.2420000000000002,0.8071082029748294
0.2430000000000002,0.8120894896396278
0.2440000000000002,0.8171296678319078
0.2450000000000002,0.8222275556203219
0.2460000000000002,0.8273819917174634
0.2470000000000002,0.8325918351367845
0.2480000000000002,0.8378559648518934
0.2490000000000002,0.8431732794588831
0.25000000000000017,0.8485426968528269
0.25100000000000017,0.8539631538966456
0.25200000000000017,0.8594336061030421
0.25300000000000017,0.8649530273196268
0.25400000000000017,0.8705204094207579
0.25500000000000017,0.8761347619961116
0.25600000000000017,0.8817951120511122
0.2570000000000002,0.8875005037154353
0.2580000000000002,0.8932499979418869
0.2590000000000002,0.8990426722256804
0.2600000000000002,0.9048776203170137
0.2610000000000002,0.9107539519472814
0.2620000000000002,0.9166707925478831
0.2630000000000002,0.9226272829838256
0.2640000000000002,0.9286225792904937
0.2650000000000002,0.9346558524040368
0.2660000000000002,0.9407262879102024
0.2670000000000002,0.9468330857868178
0.2680000000000002,0.9529754601607786
0.2690000000000002,0.9591526390511436
0.2700000000000002,0.9653638641398802
0.2710000000000002,0.9716083905248931
0.2720000000000002,0.9778854864897258
0.2730000000000002,0.9841944332715175
0.2740000000000002,0.9905345248389626
0.2750000000000002,0.9969050676641379
0.2760000000000002,1.0033053805048289
0.2770000000000002,1.0097347941916484
0.2780000000000002,1.0161926514112736
0.2790000000000002,1.0226783065019835
0.2800000000000002,1.029191125243091
0.2810000000000002,1.0357304846614297
0.2820000000000002,1.0422957728240976
0.2830000000000002,1.0488863886448392
0.2840000000000002,1.0555017417000152
0.2850000000000002,1.062141252028583
0.2860000000000002,1.0688043499504551
0.2870000000000002,1.075490475886273
0.2880000000000002,1.0821990801770218
0.2890000000000002,1.0889296229037853
0.2900000000000002,1.095681573714755
0.2910000000000002,1.1024544116598485
0.2920000000000002,1.1092476250165093
0.2930000000000002,1.1160607111262497
0.2940000000000002,1.122893176231239
0.2950000000000002,1.129744535319363
0.2960000000000002,1.1366143119596757
0.2970000000000002,1.143502038156294
0.2980000000000002,1.1504072541884385
0.2990000000000002,1.1573295084669823
0.3000000000000002,1.1642683573846788
0.3010000000000002,1.1712233651739414
0.3020000000000002,1.1781941037657515
0.3030000000000002,1.1851801526452082
0.3040000000000002,1.1921810987222268
0.3050000000000002,1.1991965361869394
0.3060000000000002,1.2062260663891164
0.3070000000000002,1.2132692976977586
0.3080000000000002,1.2203258453796986
0.3090000000000002,1.2273953314706043
0.3100000000000002,1.2344773846515122
0.3110000000000002,1.2415716401322625
0.3120000000000002,1.2486777395226747
0.3130000000000002,1.2557953307254834
0.3140000000000002,1.262924067811225
0.3150000000000002,1.2700636109168466
0.3160000000000002,1.2772136261206384
0.3170000000000002,1.2843737853427335
0.3180000000000002,1.2915437662368612
0.31900000000000023,1.2987232520781924
0.32000000000000023,1.305911931665839
0.32100000000000023,1.3131094992166576
0.32200000000000023,1.320315654271573
0.32300000000000023,1.3275301015859038
0.32400000000000023,1.3347525510457383
0.32500000000000023,1.3419827175599042
0.32600000000000023,1.3492203209763203
0.32700000000000023,1.3564650859861442
0.32800000000000024,1.3637167420336442
0.32900000000000024,1.370975023226477
0.33000000000000024,1.3782396682518419
0.33100000000000024,1.385510420289294
0.33200000000000024,1.3927870269230036
0.33300000000000024,1.400069240066835
0.33400000000000024,1.4073568158741623
0.33500000000000024,1.414649514668433
0.33600000000000024,1.4219471008547853
0.33700000000000024,1.429249342847902
0.33800000000000024,1.43655601299847
0.33900000000000025,1.4438668875172196
0.34000000000000025,1.4511817463952261
0.34100000000000025,1.45850037334547
0.34200000000000025,1.4658225557224802
0.34300000000000025,1.473148084454308
0.34400000000000025,1.480476753980459
0.34500000000000025,1.487808362178157
0.34600000000000025,1.4951427103007902
0.34700000000000025,1.5024796029129657
0.34800000000000025,1.5098188478246988
0.34900000000000025,1.5171602560362214
0.35000000000000026,1.5245036416679292
0.35100000000000026,1.53184882190912
0.35200000000000026,1.5391956169532441
0.35300000000000026,1.5465438499403021
0.35400000000000026,1.5538933469041079
0.35500000000000026,1.5612439367164603
0.35600000000000026,1.5685954510252713
0.35700000000000026,1.575947724210011
0.35800000000000026,1.5833005933238755
0.35900000000000026,1.5906538980452818
0.36000000000000026,1.5980074806195863
0.36100000000000027,1.605361185819306
0.36200000000000027,1.6127148608893793
0.36300000000000027,1.6200683555005826
0.36400000000000027,1.627421521697334
0.36500000000000027,1.6347742138622108
0.36600000000000027,1.6421262886604915
0.36700000000000027,1.6494776049984694
0.36800000000000027,1.6568280239787587
0.36900000000000027,1.6641774088612524
0.3700000000000003,1.6715256250165864
0.3710000000000003,1.678872539885363
0.3720000000000003,1.6862180229401131
0.3730000000000003,1.6935619456391473
0.3740000000000003,1.700904181393271
0.3750000000000003,1.7082446055255827
0.3760000000000003,1.715583095233468
0.3770000000000003,1.7229195295478106
0.3780000000000003,1.7302537893053442
0.3790000000000003,1.7375857571014208
0.3800000000000003,1.7449153172639638
0.3810000000000003,1.7522423558140874
0.3820000000000003,1.7595667604380525
0.3830000000000003,1.7668884204427573
0.3840000000000003,1.7742072267368005
0.3850000000000003,1.7815230717875437
0.3860000000000003,1.7888358495978576
0.3870000000000003,1.7961454556669645
0.3880000000000003,1.8034517869665854
0.3890000000000003,1.8107547419129097
0.3900000000000003,1.818054220329953
0.3910000000000003,1.8253501234246698
0.3920000000000003,1.8326423537639362
0.3930000000000003,1.8399308152350025
0.3940000000000003,1.8472154130337757
0.3950000000000003,1.8544960536231228
0.3960000000000003,1.8617726447210092
0.3970000000000003,1.8690450952642326
0.3980000000000003,1.8763133153874394
0.3990000000000003,1.8835772163999605
0.4000000000000003,1.8908367107597268
0.4010000000000003,1.8980917120487288
0.4020000000000003,1.905342134954063
0.4030000000000003,1.9125878952424027
0.4040000000000003,1.9198289097363628
0.4050000000000003,1.9270650962942142
0.4060000000000003,1.934296373791874
0.4070000000000003,1.9415226620927089
0.4080000000000003,1.948743882036307
0.4090000000000003,1.9559599554164204
0.4100000000000003,1.9631708049561067
0.4110000000000003,1.9703763542920836
0.4120000000000003,1.977576527957753
0.4130000000000003,1.9847712513590428
0.4140000000000003,1.9919604507588387
0.4150000000000003,1.9991440532641211
0.4160000000000003,2.0063219867982633
0.4170000000000003,2.0134941800896033
0.4180000000000003,2.0206605626577514
0.4190000000000003,2.0278210647897836
0.4200000000000003,2.0349756175287066
0.4210000000000003,2.042124152657129
0.4220000000000003,2.0492666026753317
0.4230000000000003,2.0564029008015225
0.4240000000000003,2.063532980936168
0.4250000000000003,2.0706567776668288
0.4260000000000003,2.0777742262384957
0.4270000000000003,2.084885262550154
0.4280000000000003,2.091989823132599
0.4290000000000003,2.0990878451430404
0.4300000000000003,2.106179266346566
0.4310000000000003,2.1132640250991512
0.43200000000000033,2.1203420603522485
0.43300000000000033,2.1274133116165883
0.43400000000000033,2.1344777189664406
0.43500000000000033,2.141535223022112
