Time_s,Force_Y_N
0.001,0.0
0.002,35.69187695049142
0.003,32.845843074527636
0.004,30.17649696095274
0.005,27.678247051607492
0.006,25.34464082993644
0.007,23.168625619102645
0.008,21.142760529216762
0.009000000000000001,19.259388859135488
0.010000000000000002,17.510776779343082
0.011000000000000003,15.889223598938935
0.012000000000000004,14.387148197227368
0.013000000000000005,12.997155560802984
0.014000000000000005,11.71208680331792
0.015000000000000006,10.525055551087345
0.016000000000000007,9.42947314631354
0.017000000000000008,8.419064745182077
0.01800000000000001,7.487878063635091
0.01900000000000001,6.630286244146889
0.02000000000000001,5.840986076780252
0.02100000000000001,5.1149926022017596
0.022000000000000013,4.447630949209221
0.023000000000000013,3.8345261103243047
0.024000000000000014,3.271591232814349
0.025000000000000015,2.7550148960348397
0.026000000000000016,2.28124775630584
0.027000000000000017,1.8469888653714455
0.028000000000000018,1.449171905803473
0.02900000000000002,1.0849515343614464
0.03000000000000002,0.751689981005312
0.03100000000000002,0.4469440157093423
0.03200000000000002,0.1684523656225819
0.03300000000000002,-0.08587635860170496
0.03400000000000002,-0.31797518803706043
0.035000000000000024,-0.5296297486097798
0.036000000000000025,-0.7224886310124146
0.037000000000000026,-0.8980731760631238
0.03800000000000003,-1.057786682012038
0.03900000000000003,-1.202923046100143
0.04000000000000003,-1.33467485717414
0.04100000000000003,-1.4541409594101473
0.04200000000000003,-1.5623335094089144
0.04300000000000003,-1.660184550440173
0.04400000000000003,-1.7485521284908772
0.04500000000000003,-1.8282259749761989
0.046000000000000034,-1.8999327810860986
0.047000000000000035,-1.9643410882544674
0.048000000000000036,-2.0220658186659017
0.04900000000000004,-2.0736724690037116
0.05000000000000004,-2.11968073252509
0.05100000000000004,-2.1605693950518545
0.05200000000000004,-2.196776977341055
0.05300000000000004,-2.2287077053691915
0.05400000000000004,-2.2567318178816658
0.05500000000000004,-2.2811912709823696
0.05600000000000004,-2.3023983877473
0.057000000000000044,-2.3206408855025833
0.058000000000000045,-2.336182792839298
0.059000000000000045,-2.3492665174473495
0.060000000000000046,-2.3601145785033117
0.06100000000000005,-2.3689312020976847
0.06200000000000005,-2.3759037902585627
0.06300000000000004,-2.3812042733364382
0.06400000000000004,-2.3849903548411704
0.06500000000000004,-2.3874066570993038
0.06600000000000004,-2.388585775522984
0.06700000000000005,-2.388649248666787
0.06800000000000005,-2.3877084507196846
0.06900000000000005,-2.3858654125806735
0.07000000000000005,-2.3832135771041325
0.07100000000000005,-2.3798384939006785
0.07200000000000005,-2.3758184583050577
0.07300000000000005,-2.371225099133798
0.07400000000000005,-2.36612391922357
0.07500000000000005,-2.360574792548279
0.07600000000000005,-2.3546324213991148
0.07700000000000005,-2.3483467568298755
0.07800000000000006,-2.3417633852841107
0.07900000000000006,-2.3349238841369937
0.08000000000000006,-2.3278661486658048
0.08100000000000006,-2.3206246926952927
0.08200000000000006,-2.313230925065916
0.08300000000000006,-2.305713403877248
0.08400000000000006,-2.2980980702355156
0.08500000000000006,-2.2904084632485886
0.08600000000000006,-2.2826659176636674
0.08700000000000006,-2.2748897456333994
0.08800000000000006,-2.267097403835381
0.08900000000000007,-2.259304647135474
0.09000000000000007,-2.2515256699015405
0.09100000000000007,-2.2437732358915983
0.09200000000000007,-2.236058797727565
0.09300000000000007,-2.2283926067095265
0.09400000000000007,-2.2207838137789735
0.09500000000000007,-2.2132405623723974
0.09600000000000007,-2.205770073743597
0.09700000000000007,-2.198378725416909
0.09800000000000007,-2.1910721233286194
0.09900000000000007,-2.1838551680936757
0.10000000000000007,-2.1767321159510535
0.10100000000000008,-2.1697066347571052
0.10200000000000008,-2.1627818554635145
0.10300000000000008,-2.155960419398885
0.10400000000000008,-2.1492445217239453
0.10500000000000008,-2.142635951371297
0.10600000000000008,-2.136136127700183
0.10700000000000008,-2.1297461341978083
0.10800000000000008,-2.1234667494236183
0.10900000000000008,-2.117298475403689
0.11000000000000008,-2.111241563728912
0.11100000000000008,-2.1052960394816966
0.11200000000000009,-2.099461723230589
0.11300000000000009,-2.0937382511780593
0.11400000000000009,-2.0881250936552602
0.11500000000000009,-2.082621572082894
0.11600000000000009,-2.0772268745380207
0.11700000000000009,-2.0719400699852617
0.11800000000000009,-2.066760121345009
0.11900000000000009,-2.061685897462306
0.12000000000000009,-2.0567161840461368
0.1210000000000001,-2.0518496936979984
0.1220000000000001,-2.0470850750776646
0.1230000000000001,-2.0424209212801845
0.1240000000000001,-2.0378557774999324
0.12500000000000008,-2.0333881480212765
0.12600000000000008,-2.0290165026086093
0.12700000000000009,-2.0247392823030883
0.12800000000000009,-2.020554904759587
0.1290000000000001,-2.0164617690475968
0.1300000000000001,-2.0124582600539602
0.1310000000000001,-2.0085427524846797
0.1320000000000001,-2.004713614461907
0.1330000000000001,-2.0009692108350747
0.1340000000000001,-1.9973079061289403
0.1350000000000001,-1.9937280672505127
0.1360000000000001,-1.9902280659042808
0.1370000000000001,-1.9868062807661744
0.1380000000000001,-1.9834610994804136
0.1390000000000001,-1.9801909203730788
0.1400000000000001,-1.9769941540633857
0.1410000000000001,-1.973869224853654
0.1420000000000001,-1.9708145719664811
0.1430000000000001,-1.9678286506798086
0.1440000000000001,-1.9649099332622082
0.1450000000000001,-1.9620569098532485
0.1460000000000001,-1.9592680891984062
0.1470000000000001,-1.9565419992870807
0.1480000000000001,-1.9538771879170636
0.1490000000000001,-1.9512722231446342
0.1500000000000001,-1.948725693691293
0.1510000000000001,-1.946236209253154
0.1520000000000001,-1.9438024007667976
0.1530000000000001,-1.9414229206080023
0.1540000000000001,-1.9390964427292021
0.1550000000000001,-1.9368216627709576
0.1560000000000001,-1.9345972981152526
0.1570000000000001,-1.9324220878927667
0.1580000000000001,-1.9302947929730652
0.1590000000000001,-1.9282141959103498
0.16000000000000011,-1.9261791008652125
0.16100000000000012,-1.9241883334887357
0.16200000000000012,-1.9222407408066737
0.16300000000000012,-1.92033519105801
0.16400000000000012,-1.9184705735272503
0.16500000000000012,-1.916645798359407
0.16600000000000012,-1.9148597963614735
0.16700000000000012,-1.913111518768505
0.16800000000000012,-1.9113999370603372
0.16900000000000012,-1.9097240426657862
0.17000000000000012,-1.9080828467765072
0.17100000000000012,-1.9064753800496086
0.17200000000000013,-1.9049006923743206
0.17300000000000013,-1.903357852599434
0.17400000000000013,-1.9018459482565315
0.17500000000000013,-1.900364085304251
0.17600000000000013,-1.898911387839675
0.17700000000000013,-1.8974869978157505
0.17800000000000013,-1.8960900747873712
0.17900000000000013,-1.8947197955925998
0.18000000000000013,-1.8933753541060943
0.18100000000000013,-1.8920559609431131
0.18200000000000013,-1.890760843175207
0.18300000000000013,-1.8894892440576212
0.18400000000000014,-1.8882404227501315
0.18500000000000014,-1.8870136540373466
0.18600000000000014,-1.8858082280530954
0.18700000000000014,-1.8846234500125514
0.18800000000000014,-1.8834586399316082
0.18900000000000014,-1.8823131323712292
0.19000000000000014,-1.8811862761582043
0.19100000000000014,-1.880077434129291
0.19200000000000014,-1.8789859828721032
0.19300000000000014,-1.8779113124610651
0.19400000000000014,-1.8768528262142627
0.19500000000000015,-1.8758099404341164
0.19600000000000015,-1.874782084155145
0.19700000000000015,-1.8737686989191908
0.19800000000000015,-1.8727692385116677
0.19900000000000015,-1.8717831687447564
0.20000000000000015,-1.8708099672056169
0.20100000000000015,-1.869849123040671
0.20200000000000015,-1.8689001367246896
0.20300000000000015,-1.8679625198299556
0.20400000000000015,-1.8670357948223906
0.20500000000000015,-1.866119494827684
