Time_s,Vel_X_mms
1.4859999999999471,209.70269836552217
1.486999999999947,210.6067751731076
1.487999999999947,211.51295502581772
1.4889999999999468,212.42124767112543
1.4899999999999467,213.33166287706828
1.4909999999999466,214.2442104322492
1.4919999999999465,215.15890014578738
1.4929999999999464,216.07574184732368
1.4939999999999463,216.99474538698743
1.4949999999999461,217.91592063535768
1.495999999999946,218.83927748346784
1.496999999999946,219.76482584274257
1.4979999999999458,220.69257564500774
1.4989999999999457,221.62253684242614
1.4999999999999456,222.55471940747674
1.5009999999999455,223.4891333329294
1.5019999999999454,224.42578863179438
1.5029999999999453,225.36469533729897
1.5039999999999452,226.3058635028365
1.504999999999945,227.24930320194213
1.505999999999945,228.19502452821843
1.5069999999999448,229.14303759533055
1.5079999999999447,230.09335253694422
1.5089999999999446,231.04597950665678
1.5099999999999445,232.00092867798003
1.5109999999999444,232.9582102442747
1.5119999999999443,233.9178344186984
1.5129999999999442,234.8798114341385
1.513999999999944,235.84415154317227
1.514999999999944,236.81086501800388
1.5159999999999438,237.7799621504027
1.5169999999999437,238.75145325162987
1.5179999999999436,239.72534865238035
1.5189999999999435,240.7016587027211
1.5199999999999434,241.68039377201464
1.5209999999999433,242.66156424885693
1.5219999999999432,243.645180540981
1.522999999999943,244.63125307520886
1.523999999999943,245.61979229736005
1.5249999999999428,246.61080867216103
1.5259999999999427,247.60431268317888
1.5269999999999426,248.60031483274324
1.5279999999999425,249.59882564183067
1.5289999999999424,250.59985565000258
1.5299999999999423,251.6034154152872
1.5309999999999422,252.6095155141272
1.531999999999942,253.618166541227
1.532999999999942,254.629379109505
1.5339999999999419,255.64316384995422
1.5349999999999417,256.65953141156507
1.5359999999999416,257.6784924612
1.5369999999999415,258.7000576834951
1.5379999999999414,259.72423778074574
1.5389999999999413,260.75104347276994
1.5399999999999412,261.7804854968432
1.540999999999941,262.81257460753625
1.541999999999941,263.8473215765912
1.5429999999999409,264.88473719282035
1.5439999999999408,265.92483226195725
1.5449999999999406,266.9676176065378
1.5459999999999405,268.01310406575897
1.5469999999999404,269.0613024953498
1.5479999999999403,270.1122237674202
1.5489999999999402,271.16587877033623
1.54999999999994,272.22227840854066
1.55099999999994,273.28143360244405
1.5519999999999399,274.3433552882484
1.5529999999999398,275.4080544177902
1.5539999999999397,276.47554195840587
1.5549999999999395,277.5458288927387
1.5559999999999394,278.61892621860073
1.5569999999999393,279.694844948779
1.5579999999999392,280.7735961108947
1.558999999999939,281.8551907471966
1.559999999999939,282.9396399144133
1.5609999999999389,284.0269546835404
1.5619999999999388,285.11714613968445
1.5629999999999387,286.21022538185514
1.5639999999999386,287.30620352278606
1.5649999999999384,288.4050916887269
1.5659999999999383,289.5069010192509
1.5669999999999382,290.61164266705396
1.567999999999938,291.71932779774664
1.568999999999938,292.82996758963446
1.569999999999938,293.94357323351977
1.5709999999999378,295.0601559324707
1.5719999999999377,296.1797269016062
1.5729999999999376,297.3022973678755
1.5739999999999374,298.4278785697952
1.5749999999999373,299.5564817572773
1.5759999999999372,300.68811819133606
1.5769999999999371,301.8227991438647
1.577999999999937,302.9605358973822
1.578999999999937,304.10133974481556
1.5799999999999368,305.24522198919954
1.5809999999999367,306.3921939434481
1.5819999999999366,307.54226693007837
1.5829999999999365,308.6954522809574
1.5839999999999363,309.85176133700674
1.5849999999999362,311.01120544795276
1.5859999999999361,312.17379597201693
1.586999999999936,313.3395442756549
1.587999999999936,314.5084617332674
1.5889999999999358,315.68055972688217
1.5899999999999357,316.85584964587247
1.5909999999999356,318.03434288665903
1.5919999999999355,319.21605085237553
1.5929999999999354,320.40098495257683
1.5939999999999352,321.58915660291973
1.5949999999999351,322.7805772248304
1.595999999999935,323.9752582451846
1.596999999999935,325.1732110959587
1.5979999999999348,326.3744472139087
1.5989999999999347,327.57897804021513
1.5999999999999346,328.786815020138
1.6009999999999345,329.9979696026676
1.6019999999999344,331.212453240151
1.6029999999999343,332.4302773879424
1.6039999999999341,333.65145350401923
1.604999999999934,334.8759930486104
1.605999999999934,336.10390748383134
1.6069999999999338,337.33520827326834
1.6079999999999337,338.5699068816009
1.6089999999999336,339.8080147742067
1.6099999999999335,341.04954341675307
1.6109999999999334,342.2945042747799
1.6119999999999333,343.5429088132882
