Time_s,Force_X_N
0.001,0.0
0.002,49.71149142824778
0.003,45.760062380424834
0.004,42.07306607661324
0.005,38.63810279092478
0.006,35.4424079239715
0.007,32.47308461764609
0.008,29.71728541057262
0.009000000000000001,27.16235580305814
0.010000000000000002,24.795945270657285
0.011000000000000003,22.606091126044557
0.012000000000000004,20.58127987075289
0.013000000000000005,18.71049000937721
0.014000000000000005,16.983219710725162
0.015000000000000006,15.389502187150963
0.016000000000000007,13.919911216460832
0.017000000000000008,12.565558844954205
0.01800000000000001,11.31808697690609
0.01900000000000001,10.169654270418338
0.02000000000000001,9.112919515632147
0.02100000000000001,8.14102246329226
0.022000000000000013,7.2475628957467695
0.023000000000000013,6.426578583571343
0.024000000000000014,5.672522645725867
0.025000000000000015,4.980240726324952
0.026000000000000016,4.344948313386856
0.027000000000000017,3.7622084520683927
0.028000000000000018,3.2279100448548457
0.02900000000000002,2.7382468813785232
0.03000000000000002,2.289697499905615
0.03100000000000002,1.8790059499316445
0.03200000000000002,1.503163498085787
0.03300000000000002,1.1593912986840738
0.03400000000000002,0.8451240331555273
0.035000000000000024,0.5579945093765843
0.036000000000000025,0.29581920169088777
0.037000000000000026,0.05658470490768769
0.03800000000000003,-0.16156493035044323
0.03900000000000003,-0.3603400173002819
0.04000000000000003,-0.5413162467679944
0.04100000000000003,-0.7059449357154794
0.04200000000000003,-0.8555625517474416
0.04300000000000003,-0.9913995549003605
0.04400000000000003,-1.1145885975500143
0.04500000000000003,-1.2261721220704715
0.046000000000000034,-1.3271093949894524
0.047000000000000035,-1.418283014681909
0.048000000000000036,-1.5005049280763605
0.04900000000000004,-1.574521990290542
0.05000000000000004,-1.641020511551719
0.05100000000000004,-1.7006339940300945
0.05200000000000004,-1.7539413877469143
0.05300000000000004,-1.8014777982643082
0.05400000000000004,-1.8437324505154544
0.05500000000000004,-1.8811591844282527
0.05600000000000004,-1.9141710600771344
0.057000000000000044,-1.9431496853762604
0.058000000000000045,-1.9684453307121021
0.059000000000000045,-1.9903798261817003
0.060000000000000046,-2.009248835491375
0.06100000000000005,-2.025323949420634
0.06200000000000005,-2.038854612951768
0.06300000000000004,-2.050069899050656
