Time_s,Force_N
0.001,0.0
0.002,248.05470014793963
0.003,228.49225958923336
0.004,210.42058687156745
0.005,193.7296197479887
0.006,178.31687325976606
0.007,164.08700758860138
0.008,150.95140696108257
0.009000000000000001,138.82777114632458
0.010000000000000002,127.6397212882987
0.011000000000000003,117.31642133650448
0.012000000000000004,107.79221597852614
0.013000000000000005,99.00628566073364
0.014000000000000005,90.9023190089825
0.015000000000000006,83.42820272815764
0.016000000000000007,76.53572886510602
0.017000000000000008,70.18031916068257
0.01800000000000001,64.32076608988147
0.01900000000000001,58.91899009057502
0.02000000000000001,53.93981240792137
0.02100000000000001,49.350742929692906
0.022000000000000013,45.12178235464848
0.023000000000000013,41.22523801911298
0.024000000000000014,37.63555270379463
0.025000000000000015,34.32914575189462
0.026000000000000016,31.284265849282203
0.027000000000000017,28.480854847165762
0.028000000000000018,25.900422046862722
0.02900000000000002,23.525928415367666
0.03000000000000002,21.341680260447802
0.03100000000000002,19.333231966824886
0.03200000000000002,17.48729748388137
0.03300000000000002,15.791670364304759
0.03400000000000002,14.235152288114222
0.035000000000000024,12.807490174524563
0.036000000000000025,11.499322192531784
0.037000000000000026,10.302133235004263
0.03800000000000003,9.208220716515816
0.03900000000000003,8.210671862968042
0.04000000000000003,7.303353893056504
0.04100000000000003,6.4809184282793915
0.04200000000000003,5.738820618606686
0.04300000000000003,5.073350821832077
0.04400000000000003,4.481670319492593
0.04500000000000003,3.9618293972707934
0.046000000000000034,3.5127225731704943
0.047000000000000035,3.13390195355168
0.048000000000000036,2.825141329475426
0.04900000000000004,2.5856694900543835
0.05000000000000004,2.413144990817486
0.05100000000000004,2.3027295330809747
0.05200000000000004,2.246799237263226
0.05300000000000004,2.235614621660004
0.05400000000000004,2.2586606045640027
0.05500000000000004,2.3060093848651393
0.05600000000000004,2.3691950735843186
0.057000000000000044,2.441524327393537
0.058000000000000045,2.5179870019512083
0.059000000000000045,2.5949854549142892
0.060000000000000046,2.6700257998838657
0.06100000000000005,2.7414410017714017
0.06200000000000005,2.808167807528696
0.06300000000000004,2.8695767565427155
0.06400000000000004,2.9253464413297405
0.06500000000000004,2.9753719437960564
0.06600000000000004,3.0196986674741555
0.06700000000000005,3.0584746778498944
0.06800000000000005,3.091916411794611
0.06900000000000005,3.120284017099592
0.07000000000000005,3.1438636337026287
0.07100000000000005,3.1629546919898486
0.07200000000000005,3.1778608497373426
0.07300000000000005,3.188883577967762
0.07400000000000005,3.1963176816516854
0.07500000000000005,3.2004482375448373
0.07600000000000005,3.201548571712493
0.07700000000000005,3.199879000016195
0.07800000000000006,3.195686127649582
0.07900000000000006,3.1892025567537434
0.08000000000000006,3.1806468898985143
0.08100000000000006,3.1702239456918995
0.08200000000000006,3.1581251239369026
0.08300000000000006,3.1445288734964376
0.08400000000000006,3.1296012277312477
0.08500000000000006,3.113496381342167
0.08600000000000006,3.096357288996366
0.08700000000000006,3.0783162712965786
0.08800000000000006,3.0594956174267085
0.08900000000000007,3.040008176754073
0.09000000000000007,3.019957933917653
0.09100000000000007,2.99944056356563
0.09200000000000007,2.9785439622954484
0.09300000000000007,2.9573487562278347
0.09400000000000007,2.9359287834436514
0.09500000000000007,2.914351551086319
0.09600000000000007,2.8926786672603795
0.09700000000000007,2.870966248250571
0.09800000000000007,2.8492653017776894
0.09900000000000007,2.8276220870907873
0.10000000000000007,2.8060784529100657
0.10100000000000008,2.784672154202756
0.10200000000000008,2.7634371488602123
0.10300000000000008,2.7424038753106035
0.10400000000000008,2.7215995121351497
0.10500000000000008,2.701048220726609
0.10600000000000008,2.6807713719450947
0.10700000000000008,2.6607877577893237
0.10800000000000008,2.641113788976572
0.10900000000000008,2.6217636792983856
0.11000000000000008,2.6027496176239255
0.11100000000000008,2.584081928301694
0.11200000000000009,2.565769220746797
0.11300000000000009,2.5478185288692408
0.11400000000000009,2.5302354410319556
0.11500000000000009,2.513024221150156
0.11600000000000009,2.496187921519321
0.11700000000000009,2.479728487874519
0.11800000000000009,2.4636468572379653
0.11900000000000009,2.44794304899837
0.12000000000000009,2.432616249656542
0.1210000000000001,2.417664891667298
0.1220000000000001,2.403086726747203
0.1230000000000001,2.3888788940092733
0.1240000000000001,2.375037983261789
0.12500000000000008,2.361560093777293
0.12600000000000008,2.3484408888280472
0.12700000000000009,2.3356756462292294
0.12800000000000009,2.3232593052167103
0.1290000000000001,2.3111865097934716
0.1300000000000001,2.299451648853677
0.1310000000000001,2.2880488932546865
0.1320000000000001,2.276972230005091
0.1330000000000001,2.26621549382006
0.1340000000000001,2.2557723961285223
0.1350000000000001,2.2456365517745676
0.1360000000000001,2.2358015034980534
0.1370000000000001,2.2262607443586213
0.1380000000000001,2.217007738278827
0.1390000000000001,2.208035938719157
0.1400000000000001,2.1993388057443437
0.1410000000000001,2.190909821477246
0.1420000000000001,2.182742504090452
0.1430000000000001,2.174830420465224
0.1440000000000001,2.1671671975150946
0.1450000000000001,2.159746532378902
0.1460000000000001,2.1525622014753796
0.1470000000000001,2.1456080685342784
0.1480000000000001,2.138878091683872
0.1490000000000001,2.132366329628605
0.1500000000000001,2.1260669470307603
0.1510000000000001,2.119974219106878
0.1520000000000001,2.114082535538682
0.1530000000000001,2.1083864037260236
0.1540000000000001,2.1028804514317287
0.1550000000000001,2.0975594288966986
0.1560000000000001,2.0924182104338143
0.1570000000000001,2.0874517955532474
0.1580000000000001,2.082655309678335
0.1590000000000001,2.078024004464551
0.16000000000000011,2.073553257769649
0.16100000000000012,2.0692385732924232
0.16200000000000012,2.0650755799449505
0.16300000000000012,2.061060030939379
0.16400000000000012,2.057187802651628
0.16500000000000012,2.053454893274958
0.16600000000000012,2.0498574212873866
0.16700000000000012,2.0463916237322857
0.16800000000000012,2.0430538544095556
0.16900000000000012,2.039840581846465
0.17000000000000012,2.0367483872658916
0.17100000000000012,2.0337739623632416
0.17200000000000013,2.0309141070695973
0.17300000000000013,2.02816572721563
0.17400000000000013,2.025525832140514
0.17500000000000013,2.0229915322814063
0.17600000000000013,2.0205600367016032
0.17700000000000013,2.0182286506022504
0.17800000000000013,2.0159947728472156
0.17900000000000013,2.0138558934221664
0.18000000000000013,2.011809590960659
0.18100000000000013,2.0098535302301834
0.18200000000000013,2.007985459642335
0.18300000000000013,2.0062032087890596
0.18400000000000014,2.0045046859959945
0.18500000000000014,2.0028878758976423
0.18600000000000014,2.001350837047929
0.18700000000000014,1.999891699567046
0.18800000000000014,1.998508662812053
0.18900000000000014,1.9971999931070303
0.19000000000000014,1.9959640214901535
0.19100000000000014,1.9947991415219428
0.19200000000000014,1.9937038071337603
0.19300000000000014,1.9926765305133602
0.19400000000000014,1.991715880055108
0.19500000000000015,1.9908204783381283
0.19600000000000015,1.9899890001584568
0.19700000000000015,1.9892201706310537
0.19800000000000015,1.988512763301107
0.19900000000000015,1.9878655983469933
0.20000000000000015,1.9872775407942644
0.20100000000000015,1.986747498810415
