Time_s,Pos_Y_mm
0.001,400.0
0.002,399.999992143012
0.003,399.9999329597809
0.004,399.99974561074
0.005,399.9993292423423
0.006,399.9985665493617
0.007,399.99732983828613
0.008,399.9954858429013
0.009000000000000001,399.99289950512554
0.010000000000000002,399.9894369013816
0.011000000000000003,399.9849674666488
0.012000000000000004,399.97936564421616
0.013000000000000005,399.97251206855157
0.014000000000000005,399.96429437113824
0.015000000000000006,399.9546076842011
0.016000000000000007,399.9433549045802
0.017000000000000008,399.9304467693004
0.01800000000000001,399.91580178535037
0.01900000000000001,399.8993460485722
0.02000000000000001,399.88101298018415
0.02100000000000001,399.8607430041055
0.022000000000000013,399.8384831837946
0.023000000000000013,399.8141868335908
0.024000000000000014,399.787813116469
0.025000000000000015,399.7593266375649
0.026000000000000016,399.72869704072826
0.027000000000000017,399.69589861363625
0.028000000000000018,399.6609099055906
0.02900000000000002,399.62371336098016
0.03000000000000002,399.5842949704631
0.03100000000000002,399.54264394118576
0.03200000000000002,399.49875238676344
0.03300000000000002,399.4526150372851
0.03400000000000002,399.4042289692447
0.035000000000000024,399.35359335502545
0.036000000000000025,399.30070923135725
0.037000000000000026,399.245579286015
0.03800000000000003,399.18820766192573
0.03900000000000003,399.12859977777873
0.04000000000000003,399.06676216419703
0.04100000000000003,399.0027023145115
0.04200000000000003,398.9364285491791
0.04300000000000003,398.8679498929046
0.04400000000000003,398.7972759635476
0.04500000000000003,398.72441687193214
0.046000000000000034,398.6493831317141
0.047000000000000035,398.5721855785025
0.048000000000000036,398.4928352974761
0.04900000000000004,398.4113435587821
0.05000000000000004,398.32772176005693
0.05100000000000004,398.241981375397
0.05200000000000004,398.1541339102992
0.05300000000000004,398.0641908619222
0.05400000000000004,397.97216368426905
0.05500000000000004,397.87806375770623
0.05600000000000004,397.78190236255017
0.057000000000000044,397.68369065621624
0.058000000000000045,397.5834396536195
0.059000000000000045,397.48116021049464
0.060000000000000046,397.376863009334
0.06100000000000005,397.27055854767525
0.06200000000000005,397.1622571284859
0.06300000000000004,397.05196885242253
0.06400000000000004,396.93970361175735
0.06500000000000004,396.8254710857864
0.06600000000000004,396.709280737551
0.06700000000000005,396.59114181171896
0.06800000000000005,396.47106333348785
0.06900000000000005,396.34905410838496
0.07000000000000005,396.22512272285263
0.07100000000000005,396.0992775455172
0.07200000000000005,395.97152672904934
0.07300000000000005,395.84187821253664
0.07400000000000005,395.71033972429257
0.07500000000000005,395.57691878503766
0.07600000000000005,395.4416227113941
0.07700000000000005,395.304458619641
0.07800000000000006,395.1654334296843
0.07900000000000006,395.02455386919917
0.08000000000000006,394.88182647790876
0.08100000000000006,394.7372576119672
0.08200000000000006,394.5908534484166
0.08300000000000006,394.44261998969404
0.08400000000000006,394.29256306816694
0.08500000000000006,394.1406883506751
0.08600000000000006,393.98700134306466
0.08700000000000006,393.8315073946992
0.08800000000000006,393.67421170293306
0.08900000000000007,393.5151193175392
0.09000000000000007,393.3542351450796
0.09100000000000007,393.1915639532122
0.09200000000000007,393.02711037492645
0.09300000000000007,392.86087891270296
0.09400000000000007,392.6928739425923
0.09500000000000007,392.5230997182103
0.09600000000000007,392.3515603746441
0.09700000000000007,392.17825993227234
0.09800000000000007,392.0032023004919
0.09900000000000007,391.82639128135446
0.10000000000000007,391.64783057311087
0.10100000000000008,391.4675237736634
0.10200000000000008,391.2854743839259
0.10300000000000008,391.10168581109315
0.10400000000000008,390.9161613718197
0.10500000000000008,390.7289042953093
0.10600000000000008,390.5399177263158
0.10700000000000008,390.3492047280592
0.10800000000000008,390.1567682850541
0.10900000000000008,389.9626113058572
0.11000000000000008,389.76673662573074
0.11100000000000008,389.5691470092282
0.11200000000000009,389.3698451527006
0.11300000000000009,389.1688336867274
0.11400000000000009,388.9661151784725
0.11500000000000009,388.7616921339691
0.11600000000000009,388.55556700033287
0.11700000000000009,388.34774216790777
0.11800000000000009,388.13821997234487
0.11900000000000009,387.9270026966167
0.12000000000000009,387.71409257296926
0.1210000000000001,387.4994917848125
0.1220000000000001,387.2832024685522
0.1230000000000001,387.06522671536476
0.1240000000000001,386.845566572916
0.12500000000000008,386.6242240470267
0.12600000000000008,386.40120110328553
0.12700000000000009,386.17649966861205
0.12800000000000009,385.9501216327702
0.1290000000000001,385.72206884983484
0.1300000000000001,385.4923431396126
0.1310000000000001,385.26094628901734
0.1320000000000001,385.0278800534045
0.1330000000000001,384.7931461578613
0.1340000000000001,384.55674629845936
0.1350000000000001,384.318682143466
0.1360000000000001,384.0789553345195
0.1370000000000001,383.83756748776676
0.1380000000000001,383.59452019496626
0.1390000000000001,383.3498150245562
0.1400000000000001,383.10345352269024
0.1410000000000001,382.85543721424034
0.1420000000000001,382.6057676037691
0.1430000000000001,382.35444617647204
0.1440000000000001,382.10147439909025
0.1450000000000001,381.84685372079576
0.1460000000000001,381.5905855740485
0.1470000000000001,381.3326713754278
0.1480000000000001,381.07311252643774
0.1490000000000001,380.81191041428775
0.1500000000000001,380.5490664126492
0.1510000000000001,380.2845818823894
0.1520000000000001,380.0184581722816
0.1530000000000001,379.7506966196945
0.1540000000000001,379.48129855125995
0.1550000000000001,379.2102652835202
0.1560000000000001,378.9375981235554
0.1570000000000001,378.6632983695915
0.1580000000000001,378.38736731158986
0.1590000000000001,378.1098062318183
0.16000000000000011,377.8306164054054
0.16100000000000012,377.5497991008762
0.16200000000000012,377.26735558067327
0.16300000000000012,376.98328710166015
0.16400000000000012,376.6975949156102
0.16500000000000012,376.41028026968
0.16600000000000012,376.121344406868
0.16700000000000012,375.8307885664593
0.16800000000000012,375.5386139844563
0.16900000000000012,375.24482189399606
0.17000000000000012,374.94941352575495
0.17100000000000012,374.6523901083404
0.17200000000000013,374.3537528686702
0.17300000000000013,374.0535030323404
0.17400000000000013,373.7516418239817
0.17500000000000013,373.4481704676038
0.17600000000000013,373.14309018693007
0.17700000000000013,372.8364022057208
0.17800000000000013,372.5281077480863
0.17900000000000013,372.21820803879046
0.18000000000000013,371.9067043035442
0.18100000000000013,371.59359776928966
0.18200000000000013,371.2788896644755
0.18300000000000013,370.96258121932283
0.18400000000000014,370.6446736660829
0.18500000000000014,370.3251682392863
0.18600000000000014,370.0040661759842
0.18700000000000014,369.6813687159813
0.18800000000000014,369.3570771020615
0.18900000000000014,369.03119258020587
0.19000000000000014,368.7037163998035
0.19100000000000014,368.37464981385534
0.19200000000000014,368.04399407917066
0.19300000000000014,367.7117504565579
0.19400000000000014,367.3779202110084
0.19500000000000015,367.0425046118733
0.19600000000000015,366.70550493303585
0.19700000000000015,366.3669224530761
0.19800000000000015,366.026758455431
0.19900000000000015,365.6850142285487
0.20000000000000015,365.34169106603696
0.20100000000000015,364.99679026680656
0.20200000000000015,364.65031313520944
0.20300000000000015,364.30226098117254
0.20400000000000015,363.95263512032545
0.20500000000000015,363.6014368741245
0.20600000000000016,363.24866756997216
0.20700000000000016,362.89432854133094
0.20800000000000016,362.5384211278344
0.20900000000000016,362.18094667539316
0.21000000000000016,361.8219065362965
0.21100000000000016,361.4613020693113
