Time_s,Force_Y_N
0.001,0.0
0.002,-50.8873545943309
0.003,-46.87554913397469
0.004,-43.17068573575347
0.005,-39.74981412403597
0.006,-36.59161138352093
0.007,-33.676282319653865
0.008,-30.985462930662067
0.009000000000000001,-28.502127849729895
0.010000000000000002,-26.21050191708388
0.011000000000000003,-24.09597602177752
0.012000000000000004,-22.145027280891
0.013000000000000005,-20.345143563873805
0.014000000000000005,-18.684752320327497
0.015000000000000006,-17.153153630014753
0.016000000000000007,-15.740457362517166
0.017000000000000008,-14.437524310180441
0.01800000000000001,-13.235911140302768
0.01900000000000001,-12.127819000229586
0.02000000000000001,-11.106045601110416
0.02100000000000001,-10.163940601863288
0.022000000000000013,-9.295364113583599
0.023000000000000013,-8.494648145869348
0.024000000000000014,-7.7565608194820586
0.025000000000000015,-7.07627317432941
0.026000000000000016,-6.449328407340094
0.027000000000000017,-5.871613381246898
0.028000000000000018,-5.339332252224731
0.02900000000000002,-4.848982071716673
0.03000000000000002,-4.3973302252583375
0.03100000000000002,-3.9813935786777663
0.03200000000000002,-3.598419209611959
0.03300000000000002,-3.245866609577504
0.03400000000000002,-2.921391249130342
0.035000000000000024,-2.622829405462076
0.036000000000000025,-2.348184158563805
0.037000000000000026,-2.0956124683523694
0.03800000000000003,-1.8634132512565733
0.03900000000000003,-1.6500163804773573
0.04000000000000003,-1.4539725395009133
0.04100000000000003,-1.2739438635893152
0.04200000000000003,-1.108695308687483
0.04300000000000003,-0.9570866916705013
0.04400000000000003,-0.8180653500564401
0.04500000000000003,-0.6906593731431053
0.046000000000000034,-0.5739713602209191
0.047000000000000035,-0.4671726648277638
0.048000000000000036,-0.3694980871945657
0.04900000000000004,-0.2802409798922739
0.05000000000000004,-0.19874878666209003
0.05100000000000004,-0.12441861975022159
0.05200000000000004,-0.05669394005251876
0.05300000000000004,0.004939536392924507
0.05400000000000004,0.06095662674885583
0.05500000000000004,0.11179628439457029
0.05600000000000004,0.15786367177555005
0.057000000000000044,0.19953323979310617
0.058000000000000045,0.2371508902887524
0.059000000000000045,0.271036189974436
0.060000000000000046,0.30148438292462293
0.06100000000000005,0.32876824759578926
0.06200000000000005,0.35313981049886295
0.06300000000000004,0.3748319277127561
0.06400000000000004,0.3940597445689643
0.06500000000000004,0.41102204296335143
0.06600000000000004,0.4259024851070251
0.06700000000000005,0.4388707617061027
0.06800000000000005,0.4500836520672333
0.06900000000000005,0.4596860029198455
0.07000000000000005,0.4678116323019255
0.07100000000000005,0.47458416428717687
0.07200000000000005,0.48011779993516257
0.07300000000000005,0.48451802939392075
0.07400000000000005,0.487882289689004
0.07500000000000005,0.4903005724115328
0.07600000000000005,0.49185598517261575
0.07700000000000005,0.4926252703569677
0.07800000000000006,0.49267928450217663
0.07900000000000006,0.4920834413039431
0.08000000000000006,0.49089812104570996
0.08100000000000006,0.4891790490440603
0.08200000000000006,0.4869776454590235
0.08300000000000006,0.4843413486815702
0.08400000000000006,0.481313914318546
0.08500000000000006,0.47793569161354216
0.08600000000000006,0.4742438790675866
0.08700000000000006,0.47027276080329417
0.08800000000000006,0.46605392516357397
0.08900000000000007,0.46161646689640495
0.09000000000000007,0.4569871741457517
0.09100000000000007,0.452190701441996
0.09200000000000007,0.4472497297179727
0.09300000000000007,0.4421851143527397
0.09400000000000007,0.4370160221433186
0.09500000000000007,0.43176005802914785
0.09600000000000007,0.4264333823758609
0.09700000000000007,0.4210508194839633
0.09800000000000007,0.41562595802159774
0.09900000000000007,0.4101712439729457
0.10000000000000007,0.4046980666600909
0.10100000000000008,0.3992168383734595
0.10200000000000008,0.3937370680718999
0.10300000000000008,0.3882674296153745
0.10400000000000008,0.3828158249235922
0.10500000000000008,0.37738944245205397
0.10600000000000008,0.37199481132323564
0.10700000000000008,0.3666378514539007
0.10800000000000008,0.36132391995403756
0.10900000000000008,0.3560578541026832
0.11000000000000008,0.35084401112930513
0.11100000000000008,0.34568630505715536
0.11200000000000009,0.340588240816396
0.11300000000000009,0.3355529458306488
0.11400000000000009,0.33058319927494145
0.11500000000000009,0.32568145915872926
0.11600000000000009,0.32084988741235376
0.11700000000000009,0.31609037311452676
0.11800000000000009,0.311404554008014
0.11900000000000009,0.3067938364060714
0.12000000000000009,0.3022594136532616
0.1210000000000001,0.29780228318912666
0.1220000000000001,0.29342326237166755
0.1230000000000001,0.2891230031187832
0.1240000000000001,0.2849020054600492
0.12500000000000008,0.28076063009596297
0.12600000000000008,0.2766991100100981
0.12700000000000009,0.27271756123108964
0.12800000000000009,0.26881599278230384
0.1290000000000001,0.2649943159033103
0.1300000000000001,0.2612523525736584
0.1310000000000001,0.2575898434041717
0.1320000000000001,0.2540064549395754
0.1330000000000001,0.25050178640813
0.1340000000000001,0.24707537597713447
0.1350000000000001,0.24372670652175615
0.1360000000000001,0.2404552109733045
0.1370000000000001,0.23726027725120719
0.1380000000000001,0.23414125283348222
0.1390000000000001,0.23109744897216566
0.1400000000000001,0.22812814458420755
